ID,Company Id,Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares
G4614,G006,BCAB,BIOATLA INC,CMN,09077B104,767,0,93050
G5752,G006,TGAAW,TARGET GLOBAL ACQUISI I CORP,WTS,G8675N125,12,0,93184
G3007,G006,BF-A,BROWN FORMAN CORP,CMN,115637100,6129,0,93208
G5774,G006,MACAW,MORINGA ACQUISITION CORP,WTS,G6S23K124,8,0,93287
G1184,G006,ASML,ASML HOLDING N V,CMN,N07059210,50979,0,93300
G2976,G006,SFBS,SERVISFIRST BANCSHARES INC,CMN,81768T108,6433,0,93356
G4118,G006,WSBF,WATERSTONE FINL INC MD,CMN,94188P101,1609,0,93358
G1723,G006,VRTX,VERTEX PHARMACEUTICALS INC,CMN,92532F100,26972,0,93400
G3362,G006,PLL,PIEDMONT LITHIUM INC,CMN,72016P105,4115,0,93496
G4251,G006,CGBD,CARLYLE SECURED LENDING INC,CMN,872280102,1337,0,93499
G2167,G006,FDX,FEDEX CORP,CMN,31428X106,16228,0,93700
G4079,G006,XPRO,EXPRO GROUP HOLDINGS NV,CMN,N3144W105,1699,0,93726
G3869,G006,QQQJ,INVESCO EXCH TRADED FD TR II,CMN,46138G631,2242,0,93800
G4466,G006,SVNAU,7 ACQUISITION CORPORATION,UNT,G80694121,965,0,93800
G3618,G006,TBT,PROSHARES TR,CMN,74347B201,3050,0,93874
G2733,G006,VLUE,ISHARES TR,CMN,46432F388,8597,0,94338
G2188,G006,WDAY,WORKDAY INC,CMN,98138H101,15812,0,94500
G3996,G006,CLB,CORE LABORATORIES N V,CMN,N22717107,1915,0,94513
G4388,G006,TCMD,TACTILE SYS TECHNOLOGY INC,CMN,87357P100,1087,0,94773
G3486,G006,LVHD,LEGG MASON ETF INVT,CMN,52468L406,3608,0,94864
G3867,G006,BILI,BILIBILI INC,CMN,90040106,2248,0,94900
G4990,G006,CTLP,CANTALOUPE INC,CMN,138103106,413,0,95155
G4032,G006,NA-136,PCSB FINL CORP,CMN,69324R104,1814,0,95312
G4456,G006,TLGY,TLGY ACQUISITION CORPORATION,CMN,G8656T109,978,0,95470
G3349,G006,CQQQ,INVESCO EXCH TRADED FD TR II,CMN,46138E800,4161,0,95886
G2629,G006,MNST,MONSTER BEVERAGE CORP NEW,CMN,61174X109,9736,0,95900
G4060,G006,NTGR,NETGEAR INC,CMN,64111Q104,1736,0,95905
G4460,G006,HDSN,HUDSON TECHNOLOGIES INC,CMN,444144109,970,0,95927
G2691,G006,JPUS,J P MORGAN EXCHANGE TRADED F,CMN,46641Q407,9095,0,95964
G4396,G006,PGX,INVESCO EXCH TRADED FD TR II,CMN,46138E511,1073,0,96048
G4723,G006,PCT,PURECYCLE TECHNOLOGIES INC,CMN,74623V103,650,0,96281
G4247,G006,JYNT,JOINT CORP,CMN,47973J102,1347,0,96364
G4838,G006,DSKE,DASEKE INC,CMN,23753F107,548,0,96402
G4724,G006,FIGS,FIGS INC,CMN,30260D103,650,0,96600
G4382,G006,PTVE,PACTIV EVERGREEN INC,CMN,69526K105,1097,0,96648
G2331,G006,PANW,PALO ALTO NETWORKS INC,CMN,697435105,13507,0,96800
G2801,G006,WYNN,WYNN RESORTS LTD,CMN,983134107,7983,0,96800
G3912,G006,BFST,BUSINESS FIRST BANCSHARES IN,CMN,12326C105,2145,0,96927
G3532,G006,USSG,DBX ETF TR,CMN,233051150,3379,0,96990
G3323,G006,MEI,METHODE ELECTRS INC,CMN,591520200,4310,0,97145
G2806,G006,IUSG,ISHARES TR,CMN,464287671,7921,0,97178
G1602,G006,HD,HOME DEPOT INC,CMN,437076102,30701,0,97200
G5247,G006,REI,RING ENERGY INC,CMN,76680V108,239,0,97204
G4638,G006,ACEL,ACCEL ENTERTAINMENT INC,CMN,00436Q106,748,0,97243
G2260,G006,MAR,MARRIOTT INTL INC NEW,CMN,571903202,14486,0,97300
G4405,G006,FNKO,FUNKO INC,CMN,361008105,1063,0,97493
G5830,G006,HHLA/WS,HH&L ACQUISITION CO,WTS,G39714129,4,0,97500
G3315,G006,KR,KROGER CO,CMN,501044101,4346,0,97500
G2702,G006,CIGI.TO,COLLIERS INTL GROUP INC,CMN,194693107,8987,0,97646
G3541,G006,RILY,B. RILEY FINANCIAL INC,CMN,05580M108,3339,0,97660
G4763,G006,HSC,HARSCO CORP,CMN,415864107,617,0,98145
G4803,G006,NKTX,NKARTA INC,CMN,65487U108,589,0,98417
G2863,G006,DVA,DAVITA INC,CMN,23918K108,7354,0,98500
G3352,G006,NBN,NORTHEAST BK LEWISTON ME,CMN,66405S100,4150,0,98598
G3563,G006,UPRO,PROSHARES TR,CMN,74347X864,3239,0,98867
G4426,G006,CITE,CARTICA ACQUISITION CORP,CMN,G1995D109,1021,0,98951
G4491,G006,FINW,FINWISE BANCORP,CMN,31813A109,917,0,99077
G2939,G006,JACK,JACK IN THE BOX INC,CMN,466367109,6760,0,99086
G4245,G006,SIBN,SI-BONE INC,CMN,825704109,1348,0,99173
G1665,G006,VRTX,VERTEX PHARMACEUTICALS INC,CMN,92532F100,28646,0,99200
G5013,G006,INVZ,INNOVIZ TECHNOLOGIES LTD,CMN,M5R635108,390,0,99257
G5179,G006,OSG,OVERSEAS SHIPHOLDING GROUP I,CMN,69036R863,286,0,99275
G4975,G006,ASRT,ASSERTIO HOLDINGS INC,CMN,04546C205,427,0,99311
G4286,G006,RACYU,RELATIVITY ACQUISITION CORP,UNT,75944B205,1281,0,99616
G3549,G006,UCTT,ULTRA CLEAN HLDGS INC,CMN,90385V107,3303,0,99666
G3481,G006,IFRA,ISHARES TR,CMN,46435U713,3624,0,99970
G4536,G006,SCU,SCULPTOR CAP MGMT,CMN,811246107,865,0,99977
G4430,G006,CSTA,CONSTELLATION ACQUISITN CORP,CMN,G2R18K105,1010,0,99999
G3780,G006,BBC,ETFIS SER TR I,CMN,26923G301,2499,0,100000
G4389,G006,ETY,EATON VANCE TAX-MANAGED DIVE,CMN,27828N102,1086,0,100000
G3793,G006,EWG,ISHARES INC,CMN,464286806,2473,0,100000
G3888,G006,FGD,FIRST TR EXCHANGE TRADED FD,CMN,33734X200,2198,0,100000
G3937,G006,GES,GUESS INC,CMN,401617105,2069,0,100000
G2700,G006,JNK,SPDR SER TR,CMN,78468R622,9000,0,100000
G3766,G006,KSS,KOHLS CORP,CMN,500255104,2525,0,100000
G4891,G006,LAZR,LUMINAR TECHNOLOGIES INC,CMN,550424105,495,0,100000
G4111,G006,PAAS.TO,PAN AMERN SILVER CORP,CMN,697900108,1634,0,100000
G3984,G006,SAVE,SPIRIT AIRLS INC,CMN,848577102,1948,0,100000
G3516,G006,TCOM,TRIP COM GROUP LTD,CMN,89677Q107,3440,0,100000
G3335,G006,TREX,TREX CO INC,CMN,89531P105,4233,0,100000
G3351,G006,VUSE,ETF SER SOLUTIONS,CMN,26922A503,4159,0,100000
G3465,G006,XLRE,SELECT SECTOR SPDR TR,CMN,81369Y860,3693,0,100000
G4441,G006,APGB,APOLLO STRATEGIC GRWT CPTL I,CMN,G0412A102,1002,0,100021
G4432,G006,MSDA,MSD ACQUISITION CORP,CMN,G5709C109,1009,0,100042
G4695,G006,GBTG,GLOBAL BUSINESS TRAVEL GROUP,CMN,37890B100,675,0,100075
G5160,G006,HNST,HONEST CO INC,CMN,438333106,301,0,100097
G3816,G006,AMKR,AMKOR TECHNOLOGY INC,CMN,31652100,2405,0,100300
G3749,G006,SPIP,SPDR SER TR,CMN,78464A656,2584,0,100313
G1403,G006,NOW,SERVICENOW INC,CMN,81762P102,39059,0,100600
G4004,G006,LBTYA,LIBERTY GLOBAL PLC,CMN,G5480U104,1906,0,100700
G3434,G006,KSA,ISHARES TR,CMN,46434V423,3801,0,100779
G1311,G006,DE,DEERE & CO,CMN,244199105,43219,0,100800
G921,G006,REGN,REGENERON PHARMACEUTICALS,CMN,75886F107,72726,0,100800
G4353,G006,AINV,MIDCAP FINANCIAL INVSTMNT CO,CMN,03761U502,1153,0,101194
G5590,G006,USA.TO,AMERICAS GOLD AND SILVER COR,CMN,03062D100,57,0,101300
G5604,G006,CRDL,CARDIOL THERAPEUTICS INC,CMN,14161Y200,51,0,101500
G3162,G006,PRGS,PROGRESS SOFTWARE CORP,CMN,743312100,5125,0,101597
G4056,G006,ABX.TO,BARRICK GOLD CORP,CMN,67901108,1752,0,102000
G4485,G006,NGVC,NATURAL GROCERS BY VITAMIN C,CMN,63888U108,932,0,102041
G3562,G006,CAKE,CHEESECAKE FACTORY INC,CMN,163072101,3239,0,102172
G5347,G006,WRN.TO,WESTERN COPPER & GOLD CORP,CMN,95805V108,182,0,102400
G3885,G006,TPB,TURNING PT BRANDS INC,CMN,90041L105,2215,0,102438
G1981,G006,MDB,MONGODB INC,CMN,60937P106,20176,0,102500
G4849,G006,BCOV,BRIGHTCOVE INC,CMN,10921T101,536,0,102660
G2569,G006,GNRC,GENERAC HLDGS INC,CMN,368736104,10408,0,103400
G4498,G006,AMPY,AMPLIFY ENERGY CORP NEW,CMN,03212B103,910,0,103568
G4167,G006,SOVO,SOVOS BRANDS INC,CMN,84612U107,1489,0,103687
G2757,G006,DOOR,MASONITE INTL CORP,CMN,575385109,8359,0,103706
G1753,G006,TFX,TELEFLEX INCORPORATED,CMN,879369106,25904,0,103771
G3523,G006,STRL,STERLING INFRASTRUCTURE INC,CMN,859241101,3404,0,103803
G5373,G006,CTMX,CYTOMX THERAPEUTICS INC,CMN,23284F105,166,0,103924
G3364,G006,SOXS,DIREXION SHS ETF TR,CMN,25460G336,4106,0,103924
G2670,G006,NOBL,PROSHARES TR,CMN,74348A467,9361,0,104033
G4989,G006,MRNS,MARINUS PHARMACEUTICALS INC,CMN,56854Q200,414,0,104200
G5794,G006,ADRA/WS,ADARA ACQUISITION CORP,WTS,00653H110,7,0,104273
G4225,G006,HTGC,HERCULES CAPITAL INC,CMN,427096508,1379,0,104358
G4249,G006,FBRT,FRANKLIN BSP RLTY TR INC,CMN,35243J101,1346,0,104367
G2883,G006,BCC,BOISE CASCADE CO DEL,CMN,09739D100,7169,0,104404
G4711,G006,FSTX,F-STAR THERAPEUTICS INC,CMN,30315R107,661,0,104690
G3791,G006,TDOC,TELADOC HEALTH INC,CMN,87918A105,2476,0,104700
G4103,G006,NFBK,NORTHFIELD BANCORP INC DEL,CMN,66611T108,1648,0,104810
G1727,G006,ZBRA,ZEBRA TECHNOLOGIES CORPORATI,CMN,989207105,26880,0,104835
G5113,G006,NRGV,ENERGY VAULT HOLDINGS INC,CMN,29280W109,327,0,104906
G2614,G006,FAD,FIRST TR MULTI CAP GROWTH AL,CMN,33733F101,9949,0,104927
G4017,G006,PXH,INVESCO EXCH TRADED FD TR II,CMN,46138E727,1849,0,104956
G4446,G006,IQI,INVESCO QUALITY MUN INCOME T,CMN,46133G107,990,0,105102
G3033,G006,IYC,ISHARES TR,CMN,464287580,5988,0,105136
G5380,G006,HYZN,HYZON MOTORS INC,CMN,44951Y102,163,0,105217
G3511,G006,KEN.TA,KENON HLDGS LTD,CMN,Y46717107,3478,0,105418
G3380,G006,ENVA,ENOVA INTL INC,CMN,29357K103,4046,0,105451
G4014,G006,PCB,PCB BANCORP,CMN,69320M109,1865,0,105457
G2776,G006,BOH,BANK HAWAII CORP,CMN,62540109,8183,0,105517
G3439,G006,CENTA,CENTRAL GARDEN & PET CO,CMN,153527205,3784,0,105711
G4625,G006,UPLD,UPLAND SOFTWARE INC,CMN,91544A109,759,0,106469
G3309,G006,NA-105,DIMENSIONAL ETF TRUST,CMN,25434V856,4382,0,106483
G2519,G006,PLXS,PLEXUS CORP,CMN,729132100,10984,0,106720
G4259,G006,EFC,ELLINGTON FINANCIAL INC,CMN,28852N109,1321,0,106802
G4814,G006,CVT,CVENT HOLDING CORP,CMN,126677103,579,0,107254
G4019,G006,ZIM,ZIM INTEGRATED SHIPPING SERV,CMN,M9T951109,1844,0,107300
G3222,G006,MRCY,MERCURY SYS INC,CMN,589378108,4803,0,107364
G2721,G006,NVMI,NOVA LTD,CMN,M7516K103,8773,0,107419
G4578,G006,GCMG,GCM GROSVENOR INC,CMN,3.68E+112,817,0,107489
G3542,G006,ANAB,ANAPTYSBIO INC,CMN,32724106,3333,0,107575
G2699,G006,AMED,AMEDISYS INC,CMN,23436108,9006,0,107810
G4847,G006,NYXH,NYXOAH S A,CMN,B6S7WD106,539,0,108172
G5948,G006,LGSTW,SEMPER PARATUS ACQUISITION C,WTS,G8028L131,0,0,108182
G2950,G006,DVN,DEVON ENERGY CORP NEW,CMN,25179M103,6667,0,108400
G4220,G006,PUBM,PUBMATIC INC,CMN,74467Q103,1389,0,108491
G1868,G006,LHX,L3HARRIS TECHNOLOGIES INC,CMN,502431109,22590,0,108500
G3499,G006,VVV,VALVOLINE INC,CMN,92047W101,3545,0,108600
G3319,G006,FVD,FIRST TR VALUE LINE DIVID IN,CMN,33734H106,4337,0,108693
G3027,G006,HRMY,HARMONY BIOSCIENCES HLDGS IN,CMN,413197104,6007,0,109024
G5901,G006,OCAXW,OCA ACQUISITION CORP,WTS,670865112,1,0,109167
G2656,G006,ZROZ,PIMCO ETF TR,CMN,72201R882,9540,0,109256
G5823,G006,NA-297,FOCUS IMPACT ACQUISITION COR,WTS,34417L117,5,0,109392
G4218,G006,DX,DYNEX CAP INC,CMN,26817Q886,1392,0,109461
G3691,G006,HY,HYSTER YALE MATLS HANDLING I,CMN,449172105,2772,0,109538
G4436,G006,MTW,MANITOWOC CO INC,CMN,563571405,1004,0,109618
G2044,G006,FDX,FEDEX CORP,CMN,31428X106,19017,0,109800
G5173,G006,ATAI,ATAI LIFE SCIENCES NV,CMN,N0731H103,292,0,109855
G5296,G006,NUTX,NUTEX HEALTH INC,CMN,67079U108,209,0,110040
G4925,G006,ACTG,ACACIA RESH CORP,CMN,3881307,463,0,110117
G4229,G006,FPI,FARMLAND PARTNERS INC,CMN,31154R109,1374,0,110289
G3202,G006,KR,KROGER CO,CMN,501044101,4917,0,110300
G5401,G006,TAST,CARROLS RESTAURANT GROUP INC,CMN,14574X104,150,0,110464
G4170,G006,NOA,NORTH AMERN CONSTR GROUP LTD,CMN,656811106,1477,0,110535
G5614,G006,CENN,CENNTRO ELECTRIC GROUP LIMIT,CMN,Q6519V120,48,0,110597
G5366,G006,MVST,MICROVAST HOLDINGS INC,CMN,59516C106,169,0,110700
G3039,G006,FWONA,LIBERTY MEDIA CORP DEL,CMN,531229870,5925,0,110898
G4153,G006,ERO.TO,ERO COPPER CORP,CMN,296006109,1525,0,110942
G3418,G006,ANDE,ANDERSONS INC,CMN,34164103,3882,0,110972
G4753,G006,LL,LL FLOORING HOLDINGS INC,CMN,55003T107,623,0,110972
G3655,G006,FTXO,FIRST TR EXCHANGE-TRADED FD,CMN,33738R860,2911,0,111129
G4146,G006,QTRX,QUANTERIX CORP,CMN,74766Q101,1539,0,111157
G4108,G006,GOGO,GOGO INC,CMN,38046C109,1640,0,111175
G3958,G006,BLFS,BIOLIFE SOLUTIONS INC,CMN,09062W204,2025,0,111293
G3150,G006,FC,FRANKLIN COVEY CO,CMN,353469109,5209,0,111384
G3526,G006,MATW,MATTHEWS INTL CORP,CMN,577128101,3391,0,111410
G5853,G006,EACPW,EDIFY ACQUISITION CORP,WTS,28059Q111,3,0,111412
G5943,G006,PPYAW,PAPAYA GRWT OPPORTUNITY CORP,WTS,69882P110,0,0,111470
G5534,G006,HARP,HARPOON THERAPEUTICS INC,CMN,41358P106,80,0,111601
G1801,G006,CRL,CHARLES RIV LABS INTL INC,CMN,159864107,24347,0,111735
G2137,G006,BNTX,BIONTECH SE,CMN,09075V102,16869,0,112300
G3427,G006,SRDX,SURMODICS INC,CMN,868873100,3831,0,112306
G5756,G006,VTGN,VISTAGEN THERAPEUTICS INC,CMN,92840H202,11,0,112646
G4923,G006,LRMR,LARIMAR THERAPEUTICS INC,CMN,517125100,465,0,112686
G2453,G006,CRWD,CROWDSTRIKE HLDGS INC,CMN,22788C105,11866,0,112700
G3581,G006,SIL,GLOBAL X FDS,CMN,37954Y848,3176,0,112753
G2963,G006,LTPZ,PIMCO ETF TR,CMN,72201R304,6568,0,112776
G2086,G006,BBH,VANECK ETF TRUST,CMN,92189F726,18031,0,112880
G4467,G006,SPRY,ARS PHARMACEUTICALS INC,CMN,82835W108,962,0,112895
G3983,G006,NOMD,NOMAD FOODS LTD,CMN,G6564A105,1948,0,113049
G5599,G006,LIDR,AEYE INC,CMN,8183105,54,0,113070
G3750,G006,EWM,ISHARES INC,CMN,46434G814,2582,0,113088
G3337,G006,WBA,WALGREENS BOOTS ALLIANCE INC,CMN,931427108,4225,0,113100
G2289,G006,IYM,ISHARES TR,CMN,464287838,14113,0,113117
G2473,G006,IIPR,INNOVATIVE INDL PPTYS INC,CMN,45781V101,11474,0,113221
G3994,G006,TNP,TSAKOS ENERGY NAVIGATION LTD,CMN,G9108L173,1918,0,113329
G5915,G006,KSICW,KADEM SUSTAINABLE IMPACT COR,WTS,4.83E+117,1,0,113644
G3426,G006,GBX,GREENBRIER COS INC,CMN,393657101,3834,0,114346
G5782,G006,NA-285,CRIXUS BH3 ACQUISITION CO,WTS,22677T110,8,0,114400
G2396,G006,XAR,SPDR SER TR,CMN,78464A631,12609,0,114579
G4377,G006,SOXL,DIREXION SHS ETF TR,CMN,25459W458,1112,0,115047
G3009,G006,EVA,ENVIVA INC,CMN,29415B103,6102,0,115214
G3253,G006,ROCC,RANGER OIL CORPORATION,CMN,70788V102,4660,0,115263
G391,G006,BKNG,BOOKING HOLDINGS INC,CMN,09857L108,232563,0.001,115400
G3355,G006,CHCT,COMMUNITY HEALTHCARE TR INC,CMN,20369C106,4134,0,115483
G2687,G006,COUP,COUPA SOFTWARE INC,CMN,22266L106,9144,0,115500
G4335,G006,ACRE,ARES COML REAL ESTATE CORP,CMN,04013V108,1189,0,115608
G3013,G006,IHI,ISHARES TR,CMN,464288810,6080,0,115662
G1780,G006,MORN,MORNINGSTAR INC,CMN,617700109,25145,0,116096
G4699,G006,SEER,SEER INC,CMN,81578P106,673,0,116145
G3906,G006,CRNC,CERENCE INC,CMN,156727109,2156,0,116363
G2528,G006,OXM,OXFORD INDS INC,CMN,691497309,10854,0,116486
G5071,G006,RENT,RENT THE RUNWAY INC,CMN,76010Y103,355,0,116713
G4557,G006,CUK,CARNIVAL PLC,CMN,14365C103,839,0,116718
G3448,G006,XMTR,XOMETRY INC,CMN,98423F109,3762,0,116751
G4369,G006,RYAM,RAYONIER ADVANCED MATLS INC,CMN,75508B104,1122,0,116878
G2227,G006,XLY,SELECT SECTOR SPDR TR,CMN,81369Y407,15111,0,117000
G2449,G006,SITM,SITIME CORP,CMN,82982T106,11905,0,117160
G2416,G006,IWS,ISHARES TR,CMN,464287473,12375,0,117479
G5876,G006,SBIGW,SPRINGBIG HOLDINGS INC,WTS,85021Q116,2,0,117520
G3576,G006,DRQ,DRIL-QUIP INC,CMN,262037104,3201,0,117832
G4318,G006,BIOS,BIOPLUS ACQUISITION CORP,CMN,G11217117,1206,0,117851
G2991,G006,SLB,SCHLUMBERGER LTD,CMN,806857108,6302,0,117900
G2879,G006,PSMT,PRICESMART INC,CMN,741511109,7183,0,118189
G3398,G006,DJP,BARCLAYS BANK PLC,CMN,06738C778,3984,0,118211
G3731,G006,FDMT,4D MOLECULAR THERAPEUTICS IN,CMN,3.51E+104,2628,0,118344
G2478,G006,IMKTA,INGLES MKTS INC,CMN,457030104,11418,0,118377
G3208,G006,VVX,V2X INC,CMN,92242T101,4890,0,118439
G4325,G006,ACAXU,ALSET CAPITAL ACQUISITION CO,UNT,02115M208,1199,0,118561
G3270,G006,DFIN,DONNELLEY FINL SOLUTIONS INC,CMN,25787G100,4587,0,118706
G3025,G006,IEP,ICAHN ENTERPRISES LP,CMN,451100101,6026,0,118981
G3165,G006,SPLP,STEEL PARTNERS HLDGS L P,CMN,85814R107,5100,0,119167
G5763,G006,SLAMW,SLAM CORP,WTS,G8210L121,10,0,119321
G2081,G006,PG,PROCTER AND GAMBLE CO,CMN,742718109,18111,0,119500
G4328,G006,MIT,MASON INDUSTRIAL TECHNOLGY I,CMN,57520Y106,1195,0,119648
G2904,G006,AER,AERCAP HOLDINGS NV,CMN,N00985106,6998,0,120000
G5313,G006,DNA,GINKGO BIOWORKS HOLDINGS INC,CMN,37611X100,202,0,120000
G2556,G006,EXPE,EXPEDIA GROUP INC,CMN,30212P303,10512,0,120000
G3340,G006,GVA,GRANITE CONSTR INC,CMN,387328107,4213,0,120141
G5082,G006,ALTO,ALTO INGREDIENTS INC,CMN,21513106,347,0,120711
G5804,G006,MBAC/WS,M3 BRIGADE ACQUISITION II CO,WTS,553800111,6,0,120711
G4702,G006,CRD-A,CRAWFORD & CO,CMN,224633206,671,0,120752
G4199,G006,PAM,TRANSPORTADORA DE GAS SUR,CMN,893870204,1426,0,120854
G4897,G006,OLA.TO,ORLA MNG LTD NEW,CMN,68634K106,488,0,120949
G2433,G006,NSIT,INSIGHT ENTERPRISES INC,CMN,45765U103,12162,0,121301
G2508,G006,FOXF,FOX FACTORY HLDG CORP,CMN,35138V102,11072,0,121365
G3901,G006,TSLX,SIXTH STREET SPECIALTY LENDI,CMN,83012A109,2164,0,121619
G4612,G006,EFX.TO,ENERFLEX LTD,CMN,29269R105,768,0,121671
G3998,G006,SSL,SASOL LTD,CMN,803866300,1912,0,121767
G4012,G006,GNK,GENCO SHIPPING & TRADING LTD,CMN,Y2685T131,1872,0,121875
G2964,G006,CCSI,CONSENSUS CLOUD SOLUTIONS IN,CMN,20848V105,6552,0,121893
G2022,G006,FCN,FTI CONSULTING INC,CMN,302941109,19367,0,121960
G3440,G006,ACLX,ARCELLX INC,CMN,03940C100,3783,0,122117
G5861,G006,IOACW,INNOVATIVE INTL ACQUSITIN CO,WTS,G4809M125,3,0,122157
G2844,G006,TMDX,TRANSMEDICS GROUP INC,CMN,89377M109,7540,0,122176
G3979,G006,OSBC,OLD SECOND BANCORP INC ILL,CMN,680277100,1959,0,122179
G3928,G006,FXN,FIRST TR EXCHANGE TRADED FD,CMN,33734X127,2090,0,122320
G4906,G006,HUYA,HUYA INC,CMN,44852D108,483,0,122354
G3850,G006,LPG,DORIAN LPG LTD,CMN,Y2106R110,2318,0,122361
G2527,G006,SSD,SIMPSON MFG INC,CMN,829073105,10870,0,122612
G3028,G006,EFSC,ENTERPRISE FINL SVCS CORP,CMN,293712105,6003,0,122618
G3759,G006,GLBE,GLOBAL E ONLINE LTD,CMN,M5216V106,2532,0,122700
G3683,G006,LZB,LA Z BOY INC,CMN,505336107,2801,0,122764
G4703,G006,MXCT.L,MAXCYTE INC,CMN,57777K106,671,0,122940
G5684,G006,AUD,AUDACY INC,CMN,05070N103,27,0,123050
G2790,G006,ESTA,ESTABLISHMENT LABS HLDGS INC,CMN,G31249108,8081,0,123101
G2532,G006,MOG-A,MOOG INC,CMN,615394202,10810,0,123185
G822,G006,BLK,BLACKROCK INC,CMN,09247X101,87374,0,123300
G3738,G006,IEZ,ISHARES TR,CMN,464288844,2614,0,123336
G4008,G006,HTLD,HEARTLAND EXPRESS INC,CMN,422347104,1893,0,123403
G3515,G006,HEZU,ISHARES TR,CMN,46434V639,3443,0,123970
G2740,G006,NPK,NATIONAL PRESTO INDS INC,CMN,637215104,8502,0,124195
G3288,G006,PLOW,DOUGLAS DYNAMICS INC,CMN,25960R105,4493,0,124269
G4070,G006,TIPT,TIPTREE INC,CMN,88822Q103,1719,0,124272
G2568,G006,GE,GENERAL ELECTRIC CO,CMN,369604301,10415,0,124300
G1856,G006,STE,STERIS PLC,CMN,G8473T100,22972,0,124384
G2457,G006,CBRL,CRACKER BARREL OLD CTRY STOR,CMN,22410J106,11788,0,124428
G3399,G006,FBMS,FIRST BANCSHARES INC MS,CMN,318916103,3984,0,124478
G3236,G006,MX.TO,METHANEX CORP,CMN,59151K108,4712,0,124481
G2297,G006,ITA,ISHARES TR,CMN,464288760,13934,0,124575
G2540,G006,GILD,GILEAD SCIENCES INC,CMN,375558103,10696,0,124600
G3669,G006,KRNT,KORNIT DIGITAL LTD,CMN,M6372Q113,2865,0,124752
G4968,G006,GRTS,GRITSTONE BIO INC,CMN,39868T105,430,0,124832
G2281,G006,ATKR,ATKORE INC,CMN,47649108,14177,0,125000
G2282,G006,ATKR,ATKORE INC,CMN,47649108,14177,0,125000
G5747,G006,DMS/WS,DIGITAL MEDIA SOLUTIONS INC,WTS,25401G114,13,0,125000
G5833,G006,ANZUW,ANZU SPECIAL ACQUISITIN CORP,WTS,03737A119,4,0,125039
G4454,G006,ZYME,ZYMEWORKS DEL INC,CMN,98985Y108,982,0,125057
G3307,G006,SASR,SANDY SPRING BANCORP INC,CMN,800363103,4405,0,125059
G4603,G006,BHC,BAUSCH HEALTH COS INC,CMN,71734107,785,0,125100
G4219,G006,LBC,LUTHER BURBANK CORP,CMN,550550107,1390,0,125180
G2785,G006,AAXJ,ISHARES TR,CMN,464288182,8119,0,125321
G3460,G006,SPR,SPIRIT AEROSYSTEMS HLDGS INC,CMN,848574109,3711,0,125400
G3790,G006,RDWR,RADWARE LTD,CMN,M81873107,2478,0,125495
G4074,G006,CPLP,CAPITAL PRODUCT PARTNERS L P,CMN,Y11082206,1715,0,125665
G2195,G006,AIZ,ASSURANT INC,CMN,04621X108,15720,0,125703
G4179,G006,MERC,MERCER INTL INC,CMN,588056101,1463,0,125724
G4384,G006,CCCS,CCC INTELLIGENT SOLUTIONS HL,CMN,12510Q100,1095,0,125905
G2305,G006,ATR,APTARGROUP INC,CMN,38336103,13849,0,125925
G3215,G006,PCRX,PACIRA BIOSCIENCES INC,CMN,695127100,4865,0,126018
G3157,G006,CMP,COMPASS MINERALS INTL INC,CMN,20451N101,5168,0,126052
G2364,G006,IOSP,INNOSPEC INC,CMN,45768S105,12989,0,126284
G4010,G006,SGH,SMART GLOBAL HLDGS INC,CMN,G8232Y101,1879,0,126331
G4289,G006,TZPS,TZP STRATEGIES ACQUISTN CORP,CMN,G91595101,1277,0,126448
G3338,G006,DBEU,DBX ETF TR,CMN,233051853,4224,0,126457
G4653,G006,CDLX,CARDLYTICS INC,CMN,14161W105,731,0,126479
G4273,G006,TETE,TECHNOLOGY & TELECOM ACQ COR,CMN,G87119106,1302,0,126500
G3138,G006,PRCT,PROCEPT BIOROBOTICS CORP,CMN,74276L105,5259,0,126622
G4783,G006,LICY,LI-CYCLE HOLDINGS CORP,CMN,50202P105,603,0,126692
G5415,G006,JNCE,JOUNCE THERAPEUTICS INC,CMN,481116101,140,0,126746
G4282,G006,ROSS,ROSS ACQUISITION CORP II,CMN,G7641C106,1286,0,127163
G3707,G006,TREE,LENDINGTREE INC NEW,CMN,52603B107,2712,0,127175
G4772,G006,PRPL,PURPLE INNOVATION INC,CMN,74640Y106,610,0,127373
G1918,G006,CME,CME GROUP INC,CMN,12572Q105,21423,0,127400
G4676,G006,NDLS,NOODLES & CO,CMN,65540B105,699,0,127446
G3609,G006,HTBI,HOMETRUST BANCSHARES INC,CMN,437872104,3081,0,127491
G2241,G006,ROST,ROSS STORES INC,CMN,778296103,14798,0,127500
G5930,G006,NA-324,THRIVE ACQUISITION CORPORATI,WTS,G7158C119,0,0,127714
G4195,G006,OSPN,ONESPAN INC,CMN,68287N100,1430,0,127828
G2914,G006,VICR,VICOR CORP,CMN,925815102,6884,0,128093
G3787,G006,BALY,BALLYS CORPORATION,CMN,05875B106,2483,0,128146
G5391,G006,AUR,AURORA INNOVATION INC,CMN,51774107,155,0,128270
G5847,G006,TETEW,TECHNOLOGY & TELECOM ACQ COR,WTS,G87119114,3,0,128400
G5929,G006,NA-323,LAVA MEDTECH ACQUISITION COR,WTS,519345110,0,0,128443
G4565,G006,RMBL,RUMBLEON INC,CMN,781386305,831,0,128482
